race_id,course,off_time,model,lane,predicted_horse,prediction_rank,prediction_score,decision_tier,product,morning_price,final_sp,bsp,finishing_position,non_runner,source_artifact,generated_at,prediction_run_id,timing_safety
924716,Happy Valley,2.35,CHAMPION_INTENT_SHADOW,shadow,Flying Fortune,1,0.072277,,SHADOW_ONLY_NOT_SCORING,,0.0,,NR,True,evidence_staging/2026-07-15/data/reports/intent_shadow_scorecard_2026_07_15.csv,,NO_RUN_SCOPED_ID_AVAILABLE,MORNING_RUN_UNPROVEN
924718,Happy Valley,3.50,CHAMPION_INTENT_SHADOW,shadow,The Heir,1,0.08588,,SHADOW_ONLY_NOT_SCORING,,0.0,,NR,True,evidence_staging/2026-07-15/data/reports/intent_shadow_scorecard_2026_07_15.csv,,NO_RUN_SCOPED_ID_AVAILABLE,MORNING_RUN_UNPROVEN
924718,Happy Valley,3.50,NEW_BUILD,lane_a,The Heir,1,0.091408,SUPPRESS,SUPPRESS,,0.0,,NR,True,evidence_staging/2026-07-15/data/new_build/reports/two_lane_readiness_2026_07_15.json,2026-07-15T14:09:30.916443Z,NO_RUN_SCOPED_ID_AVAILABLE,MORNING_RUN_UNPROVEN
924713,Happy Valley,1.00,NO_RPR_SHADOW,sqpe_no_rpr_shadow,King Of Selection,1,0.2032,C,PASS_OR_WATCH,,0.0,,NR,True,evidence_staging/2026-07-15/data/reports/radical_shadow_2026_07_15.json,2026-07-15T14:09:20.832246+00:00,NO_RUN_SCOPED_ID_AVAILABLE,MORNING_RUN_UNPROVEN
924713,Happy Valley,1.00,OLD_VELO,main,King Of Selection,1,0.2032,,PASS,10.0,0.0,,NR,True,evidence_staging/2026-07-15/data/runner_snapshots_2026_07_15_2026_07_15_aef63056_1784105122721.jsonl,2026-07-15T08:46:03.598813+00:00,2026_07_15_aef63056_1784105122721,MORNING_RUN_PROVEN
