run_date,race_id,model_name,lane_name,horse,horse_id,source_scorecard_id,source_field,rank,score,sp_dec,result_position,win,frame,policy_decision,stake_authorised,dashboard_visible,learning_class,event_type,promotion_eligible,promotion_block_reason,lesson,evidence,generated_from_commit
2026-07-05,921921,NEW_BUILD_LANE_B_MODEL,lane_b,Anthropologist,5776282,97,race_day_scorecards[].lane_b_top3.prob,2,0.093808,6.5,4,False,False,SUPPRESS,False,False,MODEL_MISS,MODEL_MISS_NO_POLICY_LAYER,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,NEW_BUILD_LANE_B_MODEL picked Anthropologist (SP 6.5) and it did not win.,"{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Not served by the live dashboard -- present only in this local readiness file.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,921921,NEW_BUILD_LANE_B_MODEL,lane_b,Suhub,6265747,98,race_day_scorecards[].lane_b_top3.prob,3,0.092509,15.0,10,False,False,SUPPRESS,False,False,MODEL_MISS,MODEL_MISS_NO_POLICY_LAYER,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,NEW_BUILD_LANE_B_MODEL picked Suhub (SP 15.0) and it did not win.,"{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Not served by the live dashboard -- present only in this local readiness file.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,921921,NEW_BUILD_LANE_C_MODEL,lane_c,Wadacre Maestro,7583029,99,race_day_scorecards[].lane_c_top3.prob,1,0.544777,13.0,2,False,True,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,MODEL_MISS_NO_POLICY_LAYER,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,NEW_BUILD_LANE_C_MODEL picked Wadacre Maestro (SP 13.0) and it did not win.,"{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Not served by the live dashboard -- present only in this local readiness file.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,921921,NEW_BUILD_LANE_C_MODEL,lane_c,Jimmy Knocker,5668388,100,race_day_scorecards[].lane_c_top3.prob,2,0.544222,34.0,5,False,False,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,MODEL_MISS_NO_POLICY_LAYER,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,NEW_BUILD_LANE_C_MODEL picked Jimmy Knocker (SP 34.0) and it did not win.,"{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Not served by the live dashboard -- present only in this local readiness file.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,921921,NEW_BUILD_LANE_C_MODEL,lane_c,Onemorenomore,5051945,101,race_day_scorecards[].lane_c_top3.prob,3,0.543605,4.0,3,False,True,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,MODEL_MISS_NO_POLICY_LAYER,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,NEW_BUILD_LANE_C_MODEL picked Onemorenomore (SP 4.0) and it did not win.,"{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Not served by the live dashboard -- present only in this local readiness file.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,921921,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,Anthropologist,5776282,102,passport_strength_score,1,1.85,6.5,4,False,False,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,PROXY_CONTEXT_ONLY,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,"PASSPORT_STRENGTH_SCORE_PROXY is a feature-engineering input, not a calibrated model output -- context only, never a model claim.","{""source_path"": ""data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl"", ""notes"": ""This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,921921,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,Onemorenomore,5051945,103,passport_strength_score,2,1.4,4.0,3,False,True,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,PROXY_CONTEXT_ONLY,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,"PASSPORT_STRENGTH_SCORE_PROXY is a feature-engineering input, not a calibrated model output -- context only, never a model claim.","{""source_path"": ""data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl"", ""notes"": ""This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,921921,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,Surprised,6345381,104,passport_strength_score,3,1.15,21.0,7,False,False,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,PROXY_CONTEXT_ONLY,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,"PASSPORT_STRENGTH_SCORE_PROXY is a feature-engineering input, not a calibrated model output -- context only, never a model claim.","{""source_path"": ""data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl"", ""notes"": ""This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,922290,NEW_BUILD_LANE_A_MODEL,lane_a,Conciliate,9258986,105,race_day_scorecards[].lane_a_top3.prob,1,0.210785,3.25,1,True,True,LOW_DATA,False,True,MODEL_HIT_POLICY_BLOCKED,VALUE_DISCOVERY_POLICY_BLOCKED,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,"NEW_BUILD_LANE_A_MODEL ranked Conciliate (SP 3.25) as its top selection and it won -- a real value-discovery signal -- but policy_v1 classified the pick 'LOW_DATA' and did not clear it for any authorised action. This is New Build value discovery, shadow evidence only, not staking profit, not promotion.","{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,922290,NEW_BUILD_LANE_A_MODEL,lane_a,Instant Force,9312924,106,race_day_scorecards[].lane_a_top3.prob,2,0.209892,1.44,2,False,True,LOW_DATA,False,True,MODEL_MISS,MODEL_MISS_NO_POLICY_LAYER,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,NEW_BUILD_LANE_A_MODEL picked Instant Force (SP 1.44) and it did not win.,"{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,922290,NEW_BUILD_LANE_A_MODEL,lane_a,Trumpety Trump,9485657,107,race_day_scorecards[].lane_a_top3.prob,3,0.209747,34.0,3,False,True,LOW_DATA,False,True,MODEL_MISS,MODEL_MISS_NO_POLICY_LAYER,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,NEW_BUILD_LANE_A_MODEL picked Trumpety Trump (SP 34.0) and it did not win.,"{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,922290,NEW_BUILD_LANE_B_MODEL,lane_b,Influencer Man,9485658,108,race_day_scorecards[].lane_b_top3.prob,1,0.194263,17.0,4,False,False,LOW_DATA,False,False,MODEL_MISS,MODEL_MISS_NO_POLICY_LAYER,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,NEW_BUILD_LANE_B_MODEL picked Influencer Man (SP 17.0) and it did not win.,"{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Not served by the live dashboard -- present only in this local readiness file.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,922290,NEW_BUILD_LANE_B_MODEL,lane_b,Trumpety Trump,9485657,109,race_day_scorecards[].lane_b_top3.prob,2,0.194263,34.0,3,False,True,LOW_DATA,False,False,MODEL_MISS,MODEL_MISS_NO_POLICY_LAYER,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,NEW_BUILD_LANE_B_MODEL picked Trumpety Trump (SP 34.0) and it did not win.,"{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Not served by the live dashboard -- present only in this local readiness file.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,922290,NEW_BUILD_LANE_B_MODEL,lane_b,Instant Force,9312924,110,race_day_scorecards[].lane_b_top3.prob,3,0.193856,1.44,2,False,True,LOW_DATA,False,False,MODEL_MISS,MODEL_MISS_NO_POLICY_LAYER,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,NEW_BUILD_LANE_B_MODEL picked Instant Force (SP 1.44) and it did not win.,"{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Not served by the live dashboard -- present only in this local readiness file.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,922290,NEW_BUILD_LANE_C_MODEL,lane_c,Conciliate,9258986,111,race_day_scorecards[].lane_c_top3.prob,1,0.600508,3.25,1,True,True,N/A (Lane C not policy-anchored),False,False,MODEL_HIT_POLICY_BLOCKED,VALUE_DISCOVERY_POLICY_BLOCKED,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,"NEW_BUILD_LANE_C_MODEL ranked Conciliate (SP 3.25) as its top selection and it won -- a real value-discovery signal -- but policy_v1 classified the pick 'N/A (Lane C not policy-anchored)' and did not clear it for any authorised action. This is New Build value discovery, shadow evidence only, not staking profit, not promotion.","{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Not served by the live dashboard -- present only in this local readiness file.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,922290,NEW_BUILD_LANE_C_MODEL,lane_c,Trumpety Trump,9485657,112,race_day_scorecards[].lane_c_top3.prob,2,0.600508,34.0,3,False,True,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,MODEL_MISS_NO_POLICY_LAYER,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,NEW_BUILD_LANE_C_MODEL picked Trumpety Trump (SP 34.0) and it did not win.,"{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Not served by the live dashboard -- present only in this local readiness file.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,922290,NEW_BUILD_LANE_C_MODEL,lane_c,Instant Force,9312924,113,race_day_scorecards[].lane_c_top3.prob,3,0.599595,1.44,2,False,True,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,MODEL_MISS_NO_POLICY_LAYER,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,NEW_BUILD_LANE_C_MODEL picked Instant Force (SP 1.44) and it did not win.,"{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Not served by the live dashboard -- present only in this local readiness file.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,922290,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,Instant Force,9312924,114,passport_strength_score,1,-1.0,1.44,2,False,True,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,PROXY_CONTEXT_ONLY,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,"PASSPORT_STRENGTH_SCORE_PROXY is a feature-engineering input, not a calibrated model output -- context only, never a model claim.","{""source_path"": ""data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl"", ""notes"": ""This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,922290,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,Conciliate,9258986,115,passport_strength_score,2,-1.0,3.25,1,True,True,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,PROXY_CONTEXT_ONLY,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,"PASSPORT_STRENGTH_SCORE_PROXY is a feature-engineering input, not a calibrated model output -- context only, never a model claim.","{""source_path"": ""data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl"", ""notes"": ""This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,922290,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,Influencer Man,9485658,116,passport_strength_score,3,-1.0,17.0,4,False,False,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,PROXY_CONTEXT_ONLY,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,"PASSPORT_STRENGTH_SCORE_PROXY is a feature-engineering input, not a calibrated model output -- context only, never a model claim.","{""source_path"": ""data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl"", ""notes"": ""This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,922119,NEW_BUILD_LANE_A_MODEL,lane_a,Granny Hawkins,5073237,117,race_day_scorecards[].lane_a_top3.prob,1,0.165471,5.0,3,False,True,NO_EDGE,False,True,MODEL_MISS,MODEL_MISS_NO_POLICY_LAYER,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,NEW_BUILD_LANE_A_MODEL picked Granny Hawkins (SP 5.0) and it did not win.,"{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,922119,NEW_BUILD_LANE_A_MODEL,lane_a,Fidendum,5848874,118,race_day_scorecards[].lane_a_top3.prob,2,0.127452,2.88,1,True,True,LOW_DATA,False,True,MODEL_HIT_POLICY_BLOCKED,VALUE_DISCOVERY_POLICY_BLOCKED,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,"NEW_BUILD_LANE_A_MODEL ranked Fidendum (SP 2.88) as its top selection and it won -- a real value-discovery signal -- but policy_v1 classified the pick 'LOW_DATA' and did not clear it for any authorised action. This is New Build value discovery, shadow evidence only, not staking profit, not promotion.","{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,922119,NEW_BUILD_LANE_A_MODEL,lane_a,Crown Of India,5218313,119,race_day_scorecards[].lane_a_top3.prob,3,0.119996,8.0,2,False,True,LOW_DATA,False,True,MODEL_MISS,MODEL_MISS_NO_POLICY_LAYER,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,NEW_BUILD_LANE_A_MODEL picked Crown Of India (SP 8.0) and it did not win.,"{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,922119,NEW_BUILD_LANE_B_MODEL,lane_b,Granny Hawkins,5073237,120,race_day_scorecards[].lane_b_top3.prob,1,0.132125,5.0,3,False,True,NO_EDGE,False,False,MODEL_MISS,MODEL_MISS_NO_POLICY_LAYER,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,NEW_BUILD_LANE_B_MODEL picked Granny Hawkins (SP 5.0) and it did not win.,"{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Not served by the live dashboard -- present only in this local readiness file.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,922119,NEW_BUILD_LANE_B_MODEL,lane_b,Fidendum,5848874,121,race_day_scorecards[].lane_b_top3.prob,2,0.12813,2.88,1,True,True,LOW_DATA,False,False,MODEL_HIT_POLICY_BLOCKED,VALUE_DISCOVERY_POLICY_BLOCKED,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,"NEW_BUILD_LANE_B_MODEL ranked Fidendum (SP 2.88) as its top selection and it won -- a real value-discovery signal -- but policy_v1 classified the pick 'LOW_DATA' and did not clear it for any authorised action. This is New Build value discovery, shadow evidence only, not staking profit, not promotion.","{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Not served by the live dashboard -- present only in this local readiness file.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,922119,NEW_BUILD_LANE_B_MODEL,lane_b,Tilehurst,6578000,122,race_day_scorecards[].lane_b_top3.prob,3,0.118678,4.5,5,False,False,LOW_DATA,False,False,MODEL_MISS,MODEL_MISS_NO_POLICY_LAYER,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,NEW_BUILD_LANE_B_MODEL picked Tilehurst (SP 4.5) and it did not win.,"{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Not served by the live dashboard -- present only in this local readiness file.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,922119,NEW_BUILD_LANE_C_MODEL,lane_c,Crown Of India,5218313,123,race_day_scorecards[].lane_c_top3.prob,1,0.563937,8.0,2,False,True,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,MODEL_MISS_NO_POLICY_LAYER,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,NEW_BUILD_LANE_C_MODEL picked Crown Of India (SP 8.0) and it did not win.,"{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Not served by the live dashboard -- present only in this local readiness file.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,922119,NEW_BUILD_LANE_C_MODEL,lane_c,Tilehurst,6578000,124,race_day_scorecards[].lane_c_top3.prob,2,0.563277,4.5,5,False,False,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,MODEL_MISS_NO_POLICY_LAYER,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,NEW_BUILD_LANE_C_MODEL picked Tilehurst (SP 4.5) and it did not win.,"{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Not served by the live dashboard -- present only in this local readiness file.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,922119,NEW_BUILD_LANE_C_MODEL,lane_c,Kaikoura,5554968,125,race_day_scorecards[].lane_c_top3.prob,3,0.562537,29.0,4,False,False,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,MODEL_MISS_NO_POLICY_LAYER,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,NEW_BUILD_LANE_C_MODEL picked Kaikoura (SP 29.0) and it did not win.,"{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Not served by the live dashboard -- present only in this local readiness file.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,922119,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,Granny Hawkins,5073237,126,passport_strength_score,1,3.75,5.0,3,False,True,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,PROXY_CONTEXT_ONLY,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,"PASSPORT_STRENGTH_SCORE_PROXY is a feature-engineering input, not a calibrated model output -- context only, never a model claim.","{""source_path"": ""data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl"", ""notes"": ""This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,922119,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,Crown Of India,5218313,127,passport_strength_score,2,-1.0,8.0,2,False,True,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,PROXY_CONTEXT_ONLY,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,"PASSPORT_STRENGTH_SCORE_PROXY is a feature-engineering input, not a calibrated model output -- context only, never a model claim.","{""source_path"": ""data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl"", ""notes"": ""This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,922119,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,Fidendum,5848874,128,passport_strength_score,3,-1.0,2.88,1,True,True,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,PROXY_CONTEXT_ONLY,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,"PASSPORT_STRENGTH_SCORE_PROXY is a feature-engineering input, not a calibrated model output -- context only, never a model claim.","{""source_path"": ""data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl"", ""notes"": ""This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,924344,NEW_BUILD_LANE_A_MODEL,lane_a,Crystal Dagger,7847666,129,race_day_scorecards[].lane_a_top3.prob,1,0.110596,34.0,8,False,False,SUPPRESS,False,True,MODEL_MISS,MODEL_MISS_NO_POLICY_LAYER,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,NEW_BUILD_LANE_A_MODEL picked Crystal Dagger (SP 34.0) and it did not win.,"{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,924344,NEW_BUILD_LANE_A_MODEL,lane_a,King Of Fury,5216517,130,race_day_scorecards[].lane_a_top3.prob,2,0.110418,4.0,1,True,True,NO_EDGE,False,True,MODEL_HIT_POLICY_BLOCKED,VALUE_DISCOVERY_POLICY_BLOCKED,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,"NEW_BUILD_LANE_A_MODEL ranked King Of Fury (SP 4.0) as its top selection and it won -- a real value-discovery signal -- but policy_v1 classified the pick 'NO_EDGE' and did not clear it for any authorised action. This is New Build value discovery, shadow evidence only, not staking profit, not promotion.","{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,924344,NEW_BUILD_LANE_A_MODEL,lane_a,Blazing Son,3092712,131,race_day_scorecards[].lane_a_top3.prob,3,0.104878,7.0,3,False,True,SUPPRESS,False,True,MODEL_MISS,MODEL_MISS_NO_POLICY_LAYER,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,NEW_BUILD_LANE_A_MODEL picked Blazing Son (SP 7.0) and it did not win.,"{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,924344,NEW_BUILD_LANE_B_MODEL,lane_b,Portman Blue,8693249,132,race_day_scorecards[].lane_b_top3.prob,1,0.106886,12.0,6,False,False,SUPPRESS,False,False,MODEL_MISS,MODEL_MISS_NO_POLICY_LAYER,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,NEW_BUILD_LANE_B_MODEL picked Portman Blue (SP 12.0) and it did not win.,"{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Not served by the live dashboard -- present only in this local readiness file.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,924344,NEW_BUILD_LANE_B_MODEL,lane_b,King Of Fury,5216517,133,race_day_scorecards[].lane_b_top3.prob,2,0.10235,4.0,1,True,True,NO_EDGE,False,False,MODEL_HIT_POLICY_BLOCKED,VALUE_DISCOVERY_POLICY_BLOCKED,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,"NEW_BUILD_LANE_B_MODEL ranked King Of Fury (SP 4.0) as its top selection and it won -- a real value-discovery signal -- but policy_v1 classified the pick 'NO_EDGE' and did not clear it for any authorised action. This is New Build value discovery, shadow evidence only, not staking profit, not promotion.","{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Not served by the live dashboard -- present only in this local readiness file.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,924344,NEW_BUILD_LANE_B_MODEL,lane_b,Crystal Dagger,7847666,134,race_day_scorecards[].lane_b_top3.prob,3,0.096149,34.0,8,False,False,SUPPRESS,False,False,MODEL_MISS,MODEL_MISS_NO_POLICY_LAYER,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,NEW_BUILD_LANE_B_MODEL picked Crystal Dagger (SP 34.0) and it did not win.,"{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Not served by the live dashboard -- present only in this local readiness file.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,924344,NEW_BUILD_LANE_C_MODEL,lane_c,King Of Fury,5216517,135,race_day_scorecards[].lane_c_top3.prob,1,0.549451,4.0,1,True,True,N/A (Lane C not policy-anchored),False,False,MODEL_HIT_POLICY_BLOCKED,VALUE_DISCOVERY_POLICY_BLOCKED,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,"NEW_BUILD_LANE_C_MODEL ranked King Of Fury (SP 4.0) as its top selection and it won -- a real value-discovery signal -- but policy_v1 classified the pick 'N/A (Lane C not policy-anchored)' and did not clear it for any authorised action. This is New Build value discovery, shadow evidence only, not staking profit, not promotion.","{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Not served by the live dashboard -- present only in this local readiness file.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,924344,NEW_BUILD_LANE_C_MODEL,lane_c,Blazing Son,3092712,136,race_day_scorecards[].lane_c_top3.prob,2,0.548144,7.0,3,False,True,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,MODEL_MISS_NO_POLICY_LAYER,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,NEW_BUILD_LANE_C_MODEL picked Blazing Son (SP 7.0) and it did not win.,"{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Not served by the live dashboard -- present only in this local readiness file.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
2026-07-05,924344,NEW_BUILD_LANE_C_MODEL,lane_c,Crystal Dagger,7847666,137,race_day_scorecards[].lane_c_top3.prob,3,0.547384,34.0,8,False,False,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,MODEL_MISS_NO_POLICY_LAYER,False,PROMOTION_GATED_BY_STANDING_HARD_LAW,NEW_BUILD_LANE_C_MODEL picked Crystal Dagger (SP 34.0) and it did not win.,"{""source_path"": ""data/new_build/reports/two_lane_readiness_2026_07_05.json"", ""notes"": ""Not served by the live dashboard -- present only in this local readiness file.""}",5f269b49cf8e6e75cc4d8ffafd9394c55cd5bb38
