dir,filename,size_bytes,mtime_utc,sha256,canonical_url
data/racing_post_account_raw/2026-07-14,083719_racecard_index_f57f125057f8.html,313422,2026-07-14T08:37:19.816142+00:00,8539b6155b8bbd67725553ab40193ae56f2497c7a1ab60db1568bcc749fe9bd3,https://www.racingpost.com/racecards/
data/racing_post_account_raw/2026-07-14,140030_racecard_index_f57f125057f8.html,325645,2026-07-14T14:00:30.668649+00:00,bf4ae1dabe70b2f45c7d57eed055e403d92055230a9cc4274a6eadac208e24f3,https://www.racingpost.com/racecards/
data/racing_post_account_raw/rp-results-2026-07-14,001_results_1212_ffos_las_2026_07_14_923071_89967ca90da8.html,504189,2026-07-14T23:02:18.347003+00:00,f93f920a2be7204fe1fb28f0091a3ff6bb083d5101f2f352ab9a1ca1def79bd1,https://www.racingpost.com/results/1212/ffos-las/2026-07-14/923071
data/racing_post_account_raw/rp-results-2026-07-14,002_results_211_longchamp_2026_07_14_924691_bfdfdbeb00b1.html,468698,2026-07-14T23:02:29.443688+00:00,499d2fb9bf6a62e5cf14ae1861d0db819fe9a571b608bfe129cef95203396b24,https://www.racingpost.com/results/211/longchamp/2026-07-14/924691
data/racing_post_account_raw/rp-results-2026-07-14,003_results_1212_ffos_las_2026_07_14_923072_8d996b0dac04.html,482220,2026-07-14T23:02:40.613300+00:00,fac7815c7fcd510d090bd14a1a26f2ee01b6f6b25e78e3e437d846c64979bb32,https://www.racingpost.com/results/1212/ffos-las/2026-07-14/923072
data/racing_post_account_raw/rp-results-2026-07-14,004_results_211_longchamp_2026_07_14_924692_7723ada0a72d.html,490243,2026-07-14T23:02:51.900623+00:00,1cf115fe8969ea26aa6d3b41bf5ac92d0401bb9d5601d922672ecf732ca3a0dc,https://www.racingpost.com/results/211/longchamp/2026-07-14/924692
data/racing_post_account_raw/rp-results-2026-07-14,005_results_1212_ffos_las_2026_07_14_923073_5cdcbd5605ff.html,529180,2026-07-14T23:03:03.233967+00:00,689b23929b48472fe85d1819a2b667ffb36cfefff07f7a7478e3c89d57961d7b,https://www.racingpost.com/results/1212/ffos-las/2026-07-14/923073
data/racing_post_account_raw/rp-results-2026-07-14,006_results_211_longchamp_2026_07_14_924693_67336a068790.html,480194,2026-07-14T23:03:14.793748+00:00,17a6f512f23aa28ad8498e2d72734fe4b8ca26541231b982d9c49ad23ead953d,https://www.racingpost.com/results/211/longchamp/2026-07-14/924693
data/racing_post_account_raw/rp-results-2026-07-14,007_results_1212_ffos_las_2026_07_14_923074_558d262d38b2.html,473366,2026-07-14T23:03:26.043580+00:00,d05bdac9dd6b17895bcd9bc8072d392f89fdf4296e2361d3c9282ee4b15870aa,https://www.racingpost.com/results/1212/ffos-las/2026-07-14/923074
data/racing_post_account_raw/rp-results-2026-07-14,008_results_1212_ffos_las_2026_07_14_923075_0d634b00efc0.html,529518,2026-07-14T23:03:37.365236+00:00,9acae172c7ca53b74a24fc390aed01965e28f18d6dd10fcb47217ac7dd38abb1,https://www.racingpost.com/results/1212/ffos-las/2026-07-14/923075
data/racing_post_account_raw/rp-results-2026-07-14,009_results_1212_ffos_las_2026_07_14_923076_2e20f41f2a36.html,483293,2026-07-14T23:03:48.645625+00:00,4511ac00118824ea0ebcb8c95fd75cf90403056fe13b43ff3117217b26d39358,https://www.racingpost.com/results/1212/ffos-las/2026-07-14/923076
data/racing_post_account_raw/rp-results-2026-07-14,010_results_179_downpatrick_2026_07_14_924645_cd2b11a44936.html,553431,2026-07-14T23:03:59.930617+00:00,065ee7e91dca9df2ca25c2257384c7c6c5883c59050da1f6e5bb391439354278,https://www.racingpost.com/results/179/downpatrick/2026-07-14/924645
data/racing_post_account_raw/rp-results-2026-07-14,011_results_179_downpatrick_2026_07_14_924646_119cc5b39bfe.html,528845,2026-07-14T23:04:11.232381+00:00,ab0e6af41c910ef28f6352be20c35c38b0fe49d7d4e7d6c4f60552ad1e84e228,https://www.racingpost.com/results/179/downpatrick/2026-07-14/924646
data/racing_post_account_raw/rp-results-2026-07-14,012_results_179_downpatrick_2026_07_14_924647_19fecd38a947.html,598786,2026-07-14T23:04:22.590442+00:00,bff42bbb3ef5d8bdfcb73e4b8f2c5147e7c995ae6454743c32a33c32698e3033,https://www.racingpost.com/results/179/downpatrick/2026-07-14/924647
data/racing_post_account_raw/rp-results-2026-07-14,013_results_179_downpatrick_2026_07_14_924648_4b616691ab46.html,561983,2026-07-14T23:04:33.944790+00:00,c4625736bd5046aa369c8cfde739130e18ca3acbde57b3fd92787b05d962d431,https://www.racingpost.com/results/179/downpatrick/2026-07-14/924648
data/racing_post_account_raw/rp-results-2026-07-14,014_results_179_downpatrick_2026_07_14_924649_33b4f1d1de9d.html,495154,2026-07-14T23:04:45.391899+00:00,666b18ce3b65e6a16a3dbe3e2a3e0c72c79b4558090d6daf5e63bdea02d4af3d,https://www.racingpost.com/results/179/downpatrick/2026-07-14/924649
data/racing_post_account_raw/rp-results-2026-07-14,015_results_179_downpatrick_2026_07_14_924650_071e5d2366b9.html,576635,2026-07-14T23:04:56.848803+00:00,6a028675eb595274276f8bedcf874d527cae8c6a40deb440a8775d8a15ab2bc1,https://www.racingpost.com/results/179/downpatrick/2026-07-14/924650
data/racing_post_account_raw/rp-results-2026-07-14,016_results_179_downpatrick_2026_07_14_924651_5913c9be9ed4.html,540998,2026-07-14T23:05:08.123935+00:00,dc2c7d5d860f7789788aaae39c924a657e79749f0ae8fdc2dc55eaed01bd0b38,https://www.racingpost.com/results/179/downpatrick/2026-07-14/924651
data/racing_post_account_raw/rp-results-2026-07-14,017_results_185_killarney_2026_07_14_924638_9267c38c515a.html,483632,2026-07-14T23:05:19.671420+00:00,88c5e9776db9e122875d8a2c5db619216e2a5c7157bef8f111dc4260d9fb9693,https://www.racingpost.com/results/185/killarney/2026-07-14/924638
data/racing_post_account_raw/rp-results-2026-07-14,018_results_185_killarney_2026_07_14_924639_6ed98be44254.html,507317,2026-07-14T23:05:30.880971+00:00,591ec268a8125cbc1eb235d28e1df933cdf8131cb29dcb820e249574066945f4,https://www.racingpost.com/results/185/killarney/2026-07-14/924639
data/racing_post_account_raw/rp-results-2026-07-14,019_results_185_killarney_2026_07_14_924640_75d9e162a6cd.html,563391,2026-07-14T23:05:42.277110+00:00,d06c09217990d61b98e2f513f5b653ca8912efb6ff6481fd028a572711607ae3,https://www.racingpost.com/results/185/killarney/2026-07-14/924640
data/racing_post_account_raw/rp-results-2026-07-14,020_results_185_killarney_2026_07_14_924641_bf00ddb3fb33.html,587237,2026-07-14T23:05:53.641148+00:00,6ea7b15fdd349052bb84b55b8be76d9c2c8ac4a2ce2ff0ea6d51160ad9427a44,https://www.racingpost.com/results/185/killarney/2026-07-14/924641
data/racing_post_account_raw/rp-results-2026-07-14,021_results_185_killarney_2026_07_14_924642_217f41e3eb4c.html,529697,2026-07-14T23:06:05.010979+00:00,ad2573a27be1d04d0ab4e32d9fd84d9b66cd86110e16d27bba33a212942fd00d,https://www.racingpost.com/results/185/killarney/2026-07-14/924642
data/racing_post_account_raw/rp-results-2026-07-14,022_results_185_killarney_2026_07_14_924643_bff1e5b62a36.html,507806,2026-07-14T23:06:16.323182+00:00,2ca5de4be5721e02d5f9a3316b5595111c83752d47fd271a4962b3ee6a101b63,https://www.racingpost.com/results/185/killarney/2026-07-14/924643
data/racing_post_account_raw/rp-results-2026-07-14,023_results_185_killarney_2026_07_14_924644_fb8a09fab686.html,564283,2026-07-14T23:06:27.778559+00:00,d0964d7c63b50a18793f630a6ad7706ec307fe78e99f38224ab033a623d6f2fa,https://www.racingpost.com/results/185/killarney/2026-07-14/924644
